model_name,device,dtype,input_length,max_new_tokens,quant_bits,trial,total_time_sec,generated_tokens,tokens_per_sec,peak_memory_mb,prefill_sec,decode_sec,ttft_sec,oom
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,8,2,2.3808771719998276,32,13.440424552906048,13.751661417718028,2160.0869140625,0.053885615999888614,2.326991555999939,0.053885615999888614,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,8,3,2.089098855000202,32,15.317609276080383,15.623825512483153,2160.0869140625,0.04094490100010262,2.0481539540000995,0.04094490100010262,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,4,1,4.893509003999952,32,6.539274776820317,6.607186194237429,2158.7119140625,0.05029752799987364,4.843211476000079,0.05029752799987364,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,4,2,5.0480034069998965,32,6.339139937113885,6.413510654083991,2158.7119140625,0.05853636999995615,4.98946703699994,0.05853636999995615,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,4,3,4.647451805000173,32,6.885493673236447,6.980396185766067,2158.7119140625,0.06318478800017147,4.584267017000002,0.06318478800017147,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,1,2.2301832919999924,32,14.348596420208546,14.615083373571093,2160.0869140625,0.0406644789998154,2.189518813000177,0.0406644789998154,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,2,2.4042825839999296,32,13.309583579298987,13.60341952421414,2160.0869140625,0.05193287199995211,2.3523497119999774,0.05193287199995211,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,3,1.9237144809999336,32,16.634485167136976,16.98910906420863,2160.0869140625,0.04015484999990804,1.8835596310000255,0.04015484999990804,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,1,2.1448826830001053,32,14.919230899491778,15.329149378057306,2210.3408203125,0.057356545000175174,2.08752613799993,0.057356545000175174,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,2,2.1203273739997712,32,15.092009088971679,15.501185747218498,2210.3408203125,0.05596916799981955,2.0643582059999517,0.05596916799981955,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,3,2.161476058000062,32,14.804697873733785,15.202802280094254,2210.3408203125,0.05660095600001114,2.104875102000051,0.05660095600001114,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,1,4.950359341999956,32,6.464177201946703,6.538264927727114,2207.5908203125,0.05609452499993495,4.894264817000021,0.05609452499993495,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,2,4.450524632999759,32,7.190163551219633,7.331120065589354,2207.5908203125,0.08557088599991403,4.364953746999845,0.08557088599991403,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,3,4.823874956000282,32,6.633671123708567,6.749822525545021,2207.5908203125,0.08300956600010068,4.740865390000181,0.08300956600010068,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,1,2.0523257250001734,32,15.592066897664257,16.08728201510286,2210.3408203125,0.06317678300001717,1.9891489420001562,0.06317678300001717,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,2,2.2534554409999146,32,14.20041391446409,14.575340964093666,2210.3408203125,0.057966492999867114,2.1954889480000475,0.057966492999867114,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,3,2.33039785699998,32,13.731560859395467,14.080653801929355,2210.3408203125,0.05777611300004537,2.2726217439999346,0.05777611300004537,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,1,1.9329341269999532,32,16.555142543665575,17.64768892712545,2311.8486328125,0.11966553799993562,1.8132685890000175,0.11966553799993562,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,2,2.0428725270000996,32,15.664217701821608,16.6763147138012,2311.8486328125,0.1239833390000058,1.9188891880000938,0.1239833390000058,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,3,2.2352802059999703,32,14.315878570438352,15.172180300442774,2311.8486328125,0.12615683900003205,2.1091233669999383,0.12615683900003205,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,1,4.845073758999888,32,6.6046466146276765,6.782680582998123,2306.3486328125,0.1271750449998308,4.717898714000057,0.1271750449998308,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,2,4.577358040999798,32,6.990932261224311,7.221500394392198,2306.3486328125,0.1461459309998645,4.431212109999933,0.1461459309998645,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,3,4.9516513320002105,32,6.46249056212802,6.6479994111798835,2306.3486328125,0.13817316800009394,4.8134781640001165,0.13817316800009394,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,1,2.1277251710000655,32,15.039536325529992,16.00043743595882,2311.8486328125,0.12777984900003503,1.9999453220000305,0.12777984900003503,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,2,2.165787985999941,32,14.77522278581929,15.666810924050795,2311.8486328125,0.12325360199997704,2.042534383999964,0.12325360199997704,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,3,2.4198893689997476,32,13.223745023197933,13.755561650836798,2311.8486328125,0.09355760499988719,2.3263317639998604,0.09355760499988719,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,8,1,2.0726821349999227,32,15.438932704459862,17.68900859355533,2514.3642578125,0.26364915099998143,1.8090329839999413,0.26364915099998143,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,8,2,2.0946287389999725,32,15.277170318630112,17.498181595804077,2514.3642578125,0.2658672860000024,1.82876145299997,0.2658672860000024,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,8,3,2.1039117180002904,32,15.209763663665084,17.483921908345245,2514.3642578125,0.27365874800011625,1.8302529700001742,0.27365874800011625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,4,1,5.428093002999958,32,5.89525639710198,6.179775209510283,2503.3642578125,0.24991112499992596,5.178181878000032,0.24991112499992596,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,4,2,4.890279235000207,32,6.543593619557114,6.954328201905349,2503.3642578125,0.2888283010001942,4.601450934000013,0.2888283010001942,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,4,3,4.859704061999992,32,6.584763103214669,6.9853248865425055,2503.3642578125,0.27867160899995724,4.581032453000034,0.27867160899995724,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,1,2.497549634000279,32,12.812558182776208,14.187725436222847,2514.3642578125,0.24207886500016684,2.2554707690001123,0.24207886500016684,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,2,2.286006092999969,32,13.998212908525451,15.864702957531877,2514.3642578125,0.26894973299999947,2.0170563599999696,0.26894973299999947,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,3,2.255132906999961,32,14.189851028589754,16.133041148027175,2514.3642578125,0.2716259100000116,1.9835069969999495,0.2716259100000116,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,8,1,2.04040523499998,32,15.683159134808,16.037418713830235,2160.0869140625,0.04507166100006543,1.9953335739999147,0.04507166100006543,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,8,2,1.9993830250000428,32,16.00493732310212,16.349769498931956,2160.0869140625,0.04216888800010565,1.9572141369999372,0.04216888800010565,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,8,3,1.9021584150002582,32,16.822994208921163,17.189962243858268,2160.0869140625,0.04060691500012581,1.8615515000001324,0.04060691500012581,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,4,1,4.408588305000194,32,7.258559381402386,7.34648291912341,2158.7119140625,0.052762483000151406,4.3558258220000425,0.052762483000151406,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,4,2,4.945967074000009,32,6.469917717046238,6.540215573104223,2158.7119140625,0.0531619910000245,4.892805082999985,0.0531619910000245,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,4,3,4.829211605999944,32,6.626340407250394,6.715939733972485,2158.7119140625,0.06442793199994412,4.764783674,0.06442793199994412,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,1,2.1563124809999863,32,14.840149691643974,15.231347149306474,2160.0869140625,0.05538209799988181,2.1009303830001045,0.05538209799988181,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,2,1.91764916000011,32,16.687098280270497,17.072475797359168,2160.0869140625,0.04328715299993746,1.8743620070001725,0.04328715299993746,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,3,2.076393441999926,32,15.411337443436764,15.716075841276487,2160.0869140625,0.04026175600006354,2.0361316859998624,0.04026175600006354,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,1,2.040362517999938,32,15.68348747719986,16.120365700833897,2210.3408203125,0.05529588900003546,1.9850666289999026,0.05529588900003546,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,2,2.0926396140000634,32,15.291691787690219,15.714725982679692,2210.3408203125,0.05633302900014314,2.0363065849999202,0.05633302900014314,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,3,2.1344344310002725,32,14.992261900968142,15.399485090399702,2210.3408203125,0.056442874000140364,2.077991557000132,0.056442874000140364,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,1,4.917824383999914,32,6.506942399999406,6.585084115803698,2207.5908203125,0.05835722500000884,4.859467158999905,0.05835722500000884,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,2,4.973014132000117,32,6.4347293513782535,6.547266832187191,2207.5908203125,0.08547849000001406,4.887535642000103,0.08547849000001406,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,3,5.105525787000033,32,6.267718808017802,6.387225622846224,2207.5908203125,0.09552584500011108,5.009999941999922,0.09552584500011108,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,1,2.1009653850001087,32,15.231093395666937,15.688860449299309,2210.3408203125,0.06130163100010577,2.039663754000003,0.06130163100010577,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,2,2.232836561000113,32,14.331546051748113,14.706673242142175,2210.3408203125,0.05695358100001613,2.1758829800000967,0.05695358100001613,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,3,1.960997688000134,32,16.318224236477434,16.812390027431437,2210.3408203125,0.05763951300014014,1.903358174999994,0.05763951300014014,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,1,2.293335610999975,32,13.953474513940362,14.793310915630745,2311.8486328125,0.130195785000069,2.163139825999906,0.130195785000069,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,2,2.264743726000006,32,14.129634021116575,14.996623027621432,2311.8486328125,0.13093000399999255,2.1338137220000135,0.13093000399999255,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,3,1.9575303480000912,32,16.347128427762446,17.442764921916442,2311.8486328125,0.12295881400018516,1.834571533999906,0.12295881400018516,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,1,5.359416437999926,32,5.970799315595271,6.12138736081139,2306.3486328125,0.13184332199989512,5.2275731160000305,0.13184332199989512,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,2,4.725165292000156,32,6.772249862703627,7.000541126515216,2306.3486328125,0.15409008200003882,4.571075210000117,0.15409008200003882,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,3,4.869354926999904,32,6.571712368421616,6.777590870742279,2306.3486328125,0.14791325099986352,4.72144167600004,0.14791325099986352,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,1,2.1790706629999477,32,14.685159386224441,15.551145249683186,2311.8486328125,0.12134439999999813,2.0577262629999495,0.12134439999999813,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,2,2.1858947189998617,32,14.639314383192865,15.51868296545808,2311.8486328125,0.12386406399991756,2.062030654999944,0.12386406399991756,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,3,2.085151327000176,32,15.346607982662402,16.275204703205308,2311.8486328125,0.11897022000016477,1.9661811070000113,0.11897022000016477,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,8,1,2.578427430000147,32,12.41066536435279,13.808283775502996,2514.3642578125,0.2609779540000545,2.3174494760000925,0.2609779540000545,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,8,2,2.2809143360000235,32,14.029461560629022,15.858896569961415,2514.3642578125,0.2631194749999395,2.017794861000084,0.2631194749999395,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,8,3,2.507223217999808,32,12.7631236701488,14.266596772172868,2514.3642578125,0.264221574999965,2.243001642999843,0.264221574999965,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,4,1,5.017798506999952,32,6.377298720815356,6.725941113375014,2503.3642578125,0.2600999989999764,4.757698507999976,0.2600999989999764,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,4,2,5.316632731999789,32,6.018847193901162,6.341939151332633,2503.3642578125,0.2708574199998566,5.0457753119999325,0.2708574199998566,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,4,3,4.885658824000075,32,6.549781954238136,6.947532847443972,2503.3642578125,0.279707228999996,4.605951595000079,0.279707228999996,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,1,2.279291665000301,32,14.039449400608314,15.867631535422017,2514.3642578125,0.2626075790001323,2.0166840860001685,0.2626075790001323,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,2,2.1926426550000997,32,14.594261370874657,16.615214694779407,2514.3642578125,0.2666970330001277,1.925945621999972,0.2666970330001277,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,3,2.1730835579999166,32,14.725618755982152,16.779417139941636,2514.3642578125,0.2659851329999583,1.9070984249999583,0.2659851329999583,False
